Comment_Content,Comment_Evaluation,Product_Name,Product_Brand,Cleaned_Content,Sentiment_Label
Normal kalıp evde giymek için uygun,4,Slim Fit Bisiklet Yaka Pamuklu Atlet I1059AZ22SM,Defacto,normal kalıp evde giymek için uygun,Pozitif
duruşu çok guzel,4,Pamuklu Şort 1YAM41230BW,Koton,duruşu çok guzel,Pozitif
Çok rahat bir 👗 elbise,3,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,çok rahat bir elbise,Nötr
kumaşı biraz kalın çok sıcaklarda giyilecek gibi değil,3,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,kumaşı biraz kalın çok sıcaklarda giyilecek gibi değil,Nötr
Kalıbı bol bir beden küçük alınabilir,4,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,kalıbı bol bir beden küçük alınabilir,Pozitif
Kalıp geniş ama rahat bir elbise,4,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,kalıp geniş ama rahat bir elbise,Pozitif
Çok güzel ama keşke arkası biraz daha kapalı olsaymış. Mecburen terziye düzelttirme yaptıracağım geri iade etmek istemedim. Kumaşı çok güzel,4,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,çok güzel ama keşke arkası biraz daha kapalı olsaymış mecburen terziye düzelttirme yaptıracağım geri iade etmek istemedim kumaşı çok güzel,Pozitif
renk kalıte super,4,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,renk kalıte super,Pozitif
gunluk guzel uste yapismayan boyu kisaltmaya gerek olmayan bir elbise :),4,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,gunluk guzel uste yapismayan boyu kisaltmaya gerek olmayan bir elbise,Pozitif
Yazlık elbisede bu kadar kalın kumaş niye acaba? Ayrıca arka tarafta ki o kadar dekolte çok anlamsız.,1,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,yazlık elbisede bu kadar kalın kumaş niye acaba ayrıca arka tarafta ki o kadar dekolte çok anlamsız,Negatif
Fotoğrafta ki aynı kumaşı rengi çok güzel 49 kiloyum s beden aldım yine de az büyük geldi iade etme gereği duymadım,4,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,fotoğrafta ki aynı kumaşı rengi çok güzel kiloyum s beden aldım yine de az büyük geldi iade etme gereği duymadım,Pozitif
Kalıbını ve kumaşını beğenmedim omuzları çok geniş duruyor iade maalesef,2,Sırt Dekolteli Kolsuz Çiçek Desenli Mini Elbise 2SAK80143EK,Koton,kalıbını ve kumaşını beğenmedim omuzları çok geniş duruyor iade maalesef,Negatif
Elbise çok güzel bir beden küçüğünü alacağım ama hızlı teslimat olmasına rağmen elime çok geç ulaştı artık şehir dışına çıkacağımız için bir beden küçüğünü bekleyemeyeceğim. 38 beden kol kısımlarından potlu durduğu için 36 beden alacağım. Elbise 5 yıldız ama bu 3 yıldız teslimatta uzun bir süre tuzla da beklediği için.,3,Pamuklu Fırfırlı Mini Elbise 2SAK80081PW,Koton,elbise çok güzel bir beden küçüğünü alacağım ama hızlı teslimat olmasına rağmen elime çok geç ulaştı artık şehir dışına çıkacağımız için bir beden küçüğünü bekleyemeyeceğim beden kol kısımlarından potlu durduğu için beden alacağım elbise yıldız ama bu yıldız teslimatta uzun bir süre tuzla da beklediği için,Nötr
Renk göründüğü gibi güzel ama aşırı bol kuşak ayarladım beline öyle giycem iade etmeyecem kumaş pamuklu olunca iyi çünkü fiyatta fena değil kalsın,3,Pamuklu Fırfırlı Mini Elbise 2SAK80081PW,Koton,renk göründüğü gibi güzel ama aşırı bol kuşak ayarladım beline öyle giycem iade etmeyecem kumaş pamuklu olunca iyi çünkü fiyatta fena değil kalsın,Nötr
modeli çok güzel bayıldim ama kesinlikle bir beden küçük alınmalı ben bazen small bazen medium giyen biriyim m aldım ama keşke s alsaydim eğer benim gibiyseniz s beden tercih edin,4,Pamuklu Kısa Kollu Pijama Takımı 2YLK79474MK,Koton,modeli çok güzel bayıldim ama kesinlikle bir beden küçük alınmalı ben bazen small bazen medium giyen biriyim m aldım ama keşke s alsaydim eğer benim gibiyseniz s beden tercih edin,Pozitif
Ürün güzel ama s bile büyük geldi. xs alsamda olurmuş,4,Pamuklu Kısa Kollu Pijama Takımı 2YLK79474MK,Koton,ürün güzel ama s bile büyük geldi xs alsamda olurmuş,Pozitif
"Harika bir pijama, ama kalıbı geniş",4,Pamuklu Kısa Kollu Pijama Takımı 2YLK79474MK,Koton,harika bir pijama ama kalıbı geniş,Pozitif
Bir beden küçüğü alınabilir,4,Pamuklu Kısa Kollu Pijama Takımı 2YLK79474MK,Koton,bir beden küçüğü alınabilir,Pozitif
ürün çok kaliteli fakat bir beden buyuk alinmali dar geldi bedenini almama ragmen,4,Pamuklu Dokuma Bermuda Şort 0YAM41458BW,Koton,ürün çok kaliteli fakat bir beden buyuk alinmali dar geldi bedenini almama ragmen,Pozitif
rengi hafif yeşile dönük bi sarı..kalitesi fiyatına göre iyi.,4,Pamuklu Dokuma Bermuda Şort 0YAM41458BW,Koton,rengi hafif yeşile dönük bi sarıkalitesi fiyatına göre iyi,Pozitif
Rengi fotoğrafla aynı değil. Çok çiğ bi sarı geldi,2,Pamuklu Dokuma Bermuda Şort 0YAM41458BW,Koton,rengi fotoğrafla aynı değil çok çiğ bi sarı geldi,Negatif
guzelmissss,4,Boxy Fit Bisiklet Yaka Pamuklu Penye Tişört X5860AZ22SM,Defacto,guzelmissss,Pozitif
Erkek arkadaşıma aldım süper,4,Boxy Fit Bisiklet Yaka Pamuklu Penye Tişört X5860AZ22SM,Defacto,erkek arkadaşıma aldım süper,Pozitif
guzel biraz bol,4,Boxy Fit Bisiklet Yaka Pamuklu Penye Tişört X5860AZ22SM,Defacto,guzel biraz bol,Pozitif
Kumaşını baskısını çok beğendim,4,Boxy Fit Bisiklet Yaka Pamuklu Penye Tişört X5860AZ22SM,Defacto,kumaşını baskısını çok beğendim,Pozitif
dar geldi kalıpları,2,Slim Fit Bisiklet Yaka Pamuklu Atlet I1059AZ22SM,Defacto,dar geldi kalıpları,Negatif
70 kiloyum. göbeğim de var. 2xl aldım. biraz üzerime oturdu ama soru etmedim.,4,Slim Fit Bisiklet Yaka Pamuklu Atlet I1059AZ22SM,Defacto,kiloyum göbeğim de var xl aldım biraz üzerime oturdu ama soru etmedim,Pozitif
Ürünün rengi çok güzel. S neden giyen biriyim ama s beden dar geldi bana o yüzden iade ettim,4,Slim Fit Bisiklet Yaka Pamuklu Atlet I1059AZ22SM,Defacto,ürünün rengi çok güzel s neden giyen biriyim ama s beden dar geldi bana o yüzden iade ettim,Pozitif
Dün giydiğimde herkes çok beğendi. Ürünün duruşu hakkında bir sıkıntı yok. Beden olarakta kendi bedenimi aldım ve tam oldu. Tek sorun içi pamuklu ve gerçekten çok terletiyor ama havalar soğudukça bu sorunda rahatsız etmez diye düşünüyorum. Birde pantolon biraz ağır.,4,Kadın Siyah Suni Deriden Beli Bağlamalı ve Büzgülü Pantolon 0YAL48342IW,Koton,dün giydiğimde herkes çok beğendi ürünün duruşu hakkında bir sıkıntı yok beden olarakta kendi bedenimi aldım ve tam oldu tek sorun içi pamuklu ve gerçekten çok terletiyor ama havalar soğudukça bu sorunda rahatsız etmez diye düşünüyorum birde pantolon biraz ağır,Pozitif
Çok beğendim kalitesi hızı dokusu çok güzeldi,4,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,çok beğendim kalitesi hızı dokusu çok güzeldi,Pozitif
almayın sakın,1,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,almayın sakın,Negatif
Hafif salaş duruyor kendi bedeninizi alın salaş dursun diye bir büyük beden almayın ürün çok güzel parasını hak etti,4,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,hafif salaş duruyor kendi bedeninizi alın salaş dursun diye bir büyük beden almayın ürün çok güzel parasını hak etti,Pozitif
"Yapı olarak kalıbı büyük, beden olarak bir beden küçük almanızda yarar var.",4,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,yapı olarak kalıbı büyük beden olarak bir beden küçük almanızda yarar var,Pozitif
Ürünün kalıbı çok geniş bir beden küçük alınmalı,4,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,ürünün kalıbı çok geniş bir beden küçük alınmalı,Pozitif
Kalıbı çok büyük ona göre alın,2,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,kalıbı çok büyük ona göre alın,Negatif
ceket güzel ama o kadar sorumsuzsunuz ki bi düğmesi yok,2,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,ceket güzel ama o kadar sorumsuzsunuz ki bi düğmesi yok,Negatif
1 düğme eksik geldi..,1,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,düğme eksik geldi,Negatif
Kolları biraz uzun geldi,4,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,kolları biraz uzun geldi,Pozitif
güzel bir ürün biraz ince ve baya bol kesim,3,Jean Gömlek Ceket Pamuklu 2kam53012ld,Koton,güzel bir ürün biraz ince ve baya bol kesim,Nötr
Dışı bildiğiniz elyaf içi de naylon. Tamam yüze yüz pamuk beklemiyorduk da bu bildiğiniz geri dönüşüm çöpü,1,Renk Bloklu Peluş Işlemeli Sweatshirt 2KAL68063OK,Koton,dışı bildiğiniz elyaf içi de naylon tamam yüze yüz pamuk beklemiyorduk da bu bildiğiniz geri dönüşüm çöpü,Negatif
Ben çok beğendim kardeşime de aldım. Ben normalde s giyiyorum boş dursun istedim M aldım tamamen polyester içine pamuklu bişey giyilmezse koku yapabilir. Renkleri çok güzel tam kışlık,4,Renk Bloklu Peluş Işlemeli Sweatshirt 2KAL68063OK,Koton,ben çok beğendim kardeşime de aldım ben normalde s giyiyorum boş dursun istedim m aldım tamamen polyester içine pamuklu bişey giyilmezse koku yapabilir renkleri çok güzel tam kışlık,Pozitif
"Ürünün rengi,kumaşı,dokusu her şeyi harika … Tek kusuru var o da bedeni çooook büyük.. Salaş olsun diye ve en küçük beden o kaldığı için 38 aldım ama 190 erkek kardeşime kollari biraz kısa geldi. Umarım 34ü gelir de alırım :(",4,Düğme Detaylı Ekose Ceket 2KAK06838EW,Koton,ürünün rengikumaşıdokusu her şeyi harika tek kusuru var o da bedeni çooook büyük salaş olsun diye ve en küçük beden o kaldığı için aldım ama erkek kardeşime kollari biraz kısa geldi umarım ü gelir de alırım,Pozitif
Güzel sevdim,4,Düğme Detaylı Ekose Ceket 2KAK06838EW,Koton,güzel sevdim,Pozitif
gayet guzel oversize seven buyuk alabilir ama kalip genis,4,Düğme Detaylı Ekose Ceket 2KAK06838EW,Koton,gayet guzel oversize seven buyuk alabilir ama kalip genis,Pozitif
"Oversize dursun diye büyük almıştım ama aşırı oversize oldu , kendi bedeniniz güzel bollukta olacaktır .",3,Düğme Detaylı Ekose Ceket 2KAK06838EW,Koton,oversize dursun diye büyük almıştım ama aşırı oversize oldu kendi bedeniniz güzel bollukta olacaktır,Nötr
çok kalın biraz uzun diğer inditexlerden daha iyi.,4,Düğme Detaylı Ekose Ceket 2KAK06838EW,Koton,çok kalın biraz uzun diğer inditexlerden daha iyi,Pozitif
kalıbı çok büyük.kaba duruyor...,1,Düğme Detaylı Ekose Ceket 2KAK06838EW,Koton,kalıbı çok büyükkaba duruyor,Negatif
bayıldım 🤩kendi bedeninizi almanizi tavsiye ederim.,4,Fit Regular Fit Bisiklet Yaka Crop Fitilli Organik Pamuklu Kaşkorse Atlet X0178AZ22SP,Defacto,bayıldım kendi bedeninizi almanizi tavsiye ederim,Pozitif
Kalıbı dar bir beden büyük alınmalı ama duruşu güzel,4,Fit Regular Fit Bisiklet Yaka Crop Fitilli Organik Pamuklu Kaşkorse Atlet X0178AZ22SP,Defacto,kalıbı dar bir beden büyük alınmalı ama duruşu güzel,Pozitif
Sporda da günlük hayatta da kullanılabilir gayet güzel,4,Fit Regular Fit Bisiklet Yaka Crop Fitilli Organik Pamuklu Kaşkorse Atlet X0178AZ22SP,Defacto,sporda da günlük hayatta da kullanılabilir gayet güzel,Pozitif
rengi kumaşı güzel fakat koltuk altı genişliği çok fazla,4,Fit Regular Fit Bisiklet Yaka Crop Fitilli Organik Pamuklu Kaşkorse Atlet X0178AZ22SP,Defacto,rengi kumaşı güzel fakat koltuk altı genişliği çok fazla,Pozitif
"mavi kalitesi ,pamuklu ,yumuşak ,harika bir tişört ,tavsiye ederim",4,Logo Baskılı Kırmızı Tişört Slim Fit / Dar Kesim 065781-34535,Mavi,mavi kalitesi pamuklu yumuşak harika bir tişört tavsiye ederim,Pozitif
iç göstermiyor kumaşı kaliteli günlük kombinler için kurtarıcı bi elbise. 168 /58 kg s fotoğraftaki gibi duruyor.,4,Bodycon Basic Halter Yaka Pamuklu Midi Elbise U8106AZ22SM,Defacto,iç göstermiyor kumaşı kaliteli günlük kombinler için kurtarıcı bi elbise kg s fotoğraftaki gibi duruyor,Pozitif
Bu fiyata fazla gereksiz,2,Oversize Fit Pamuklu Uzun Kollu Poplin Gömlek T8735AZ22SM,Defacto,bu fiyata fazla gereksiz,Negatif
Renk cok guzel oversize 1.68 boy 67 kilo m aldım tam oldu,4,Oversize Fit Pamuklu Uzun Kollu Poplin Gömlek T8735AZ22SM,Defacto,renk cok guzel oversize boy kilo m aldım tam oldu,Pozitif
3 ürün aldım ikisi etiketsiz ve sigara kokusu içinde geldi. Kullanılmış mıdır nedir? İadeden etiketsiz diye dönmez umarım.,2,Oversize Fit Pamuklu Uzun Kollu Poplin Gömlek T8735AZ22SM,Defacto,ürün aldım ikisi etiketsiz ve sigara kokusu içinde geldi kullanılmış mıdır nedir iadeden etiketsiz diye dönmez umarım,Negatif
Rengi ve kalıbı çok güzel,4,Oversize Fit Pamuklu Uzun Kollu Poplin Gömlek T8735AZ22SM,Defacto,rengi ve kalıbı çok güzel,Pozitif
"38 bedenim , L tercih ettim salaş giymek icin. M de olabilirmis. Kalibi oversize oldugu icin bedeninizi tercih edebilirsiniz. Kalcayi kapatiyor.",4,Oversize Fit Pamuklu Uzun Kollu Poplin Gömlek T8735AZ22SM,Defacto,bedenim l tercih ettim salaş giymek icin m de olabilirmis kalibi oversize oldugu icin bedeninizi tercih edebilirsiniz kalcayi kapatiyor,Pozitif
"160 cm 58 kg small beden aldım sünnetlik gibi durdu, sadece boydan ve enden büyük değil, kolları da çok uzun oldu parmaklarıma kadar geldi. Rengi fotodakinden farklı bir yeşil, daha soluk bir ton, kumaşı güzel.",4,Oversize Fit Pamuklu Uzun Kollu Poplin Gömlek T8735AZ22SM,Defacto,cm kg small beden aldım sünnetlik gibi durdu sadece boydan ve enden büyük değil kolları da çok uzun oldu parmaklarıma kadar geldi rengi fotodakinden farklı bir yeşil daha soluk bir ton kumaşı güzel,Pozitif
Ürünün düğmeleri yeşil değil beyaz geliyor. Bu konuda satıcıdan yardım istiyorum.,3,Oversize Fit Pamuklu Uzun Kollu Poplin Gömlek T8735AZ22SM,Defacto,ürünün düğmeleri yeşil değil beyaz geliyor bu konuda satıcıdan yardım istiyorum,Nötr
indirimden aldim 17 tl civarı. göründüğü gibi kalıbı düzgün bişey değil.,2,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,indirimden aldim tl civarı göründüğü gibi kalıbı düzgün bişey değil,Negatif
Çok hoş bir ürün,4,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,çok hoş bir ürün,Pozitif
Üzerimde duruşunu beğenmedim çok da kaliteli durmuyor açıkçası uğraşmak istemediğimden iade etmeyeceğim,2,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,üzerimde duruşunu beğenmedim çok da kaliteli durmuyor açıkçası uğraşmak istemediğimden iade etmeyeceğim,Negatif
koltuk altı aşırı aşağıda alınmaz.,3,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,koltuk altı aşırı aşağıda alınmaz,Nötr
Defolu ve lekeli geldi.,1,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,defolu ve lekeli geldi,Negatif
Kesimi biraz ilginç ve kalıbı bayagı büyük,3,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,kesimi biraz ilginç ve kalıbı bayagı büyük,Nötr
Kolunun altı çok açık ama fena değil,4,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,kolunun altı çok açık ama fena değil,Pozitif
Kumaşı kaliteli ama koltuk altı baya açık,4,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,kumaşı kaliteli ama koltuk altı baya açık,Pozitif
"Vatkaya vatka demeye bin şahit ister hayatımda gördüğüm en paçavra Tshırt , hızlı yıkamaya attım 15 dk lık, ağzı yüzü yamuldu . Yıkadığım için iade edemeyeceğim , buna vereceğiniz paraya bi çocuk sevindirin cok daha hayra geçer",1,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,vatkaya vatka demeye bin şahit ister hayatımda gördüğüm en paçavra tshırt hızlı yıkamaya attım dk lık ağzı yüzü yamuldu yıkadığım için iade edemeyeceğim buna vereceğiniz paraya bi çocuk sevindirin cok daha hayra geçer,Negatif
Kol altı çok çok açık ve bel boyu çok kısa,2,Kadın Ekru Vatkalı Bisiklet Yaka Slogan Detaylı Pamuklu T-Shirt 1YAK13679EK,Koton,kol altı çok çok açık ve bel boyu çok kısa,Negatif
hafif ve güzel bir parça şık duruyor 180 lira etmez indirimle almıştım,4,Cepli Şort Kemerli Pamuklu 1YAK03008MW,Koton,hafif ve güzel bir parça şık duruyor lira etmez indirimle almıştım,Pozitif
Beden sorunu dışında çok güzel bir sort👍,4,Cepli Şort Kemerli Pamuklu 1YAK03008MW,Koton,beden sorunu dışında çok güzel bir sort,Pozitif
Ürün gayet güzel fakat asla parasını hak etmiyor..,4,Cepli Şort Kemerli Pamuklu 1YAK03008MW,Koton,ürün gayet güzel fakat asla parasını hak etmiyor,Pozitif
Kalıp bir tık dar. Arada kalanlar büyük olanı tercihetsin.,3,Cepli Şort Kemerli Pamuklu 1YAK03008MW,Koton,kalıp bir tık dar arada kalanlar büyük olanı tercihetsin,Nötr
Urun tam beden 47 48 kg 160 34 beden aldim beli hafif bol ama almasam da olurmus,4,Cepli Şort Kemerli Pamuklu 1YAK03008MW,Koton,urun tam beden kg beden aldim beli hafif bol ama almasam da olurmus,Pozitif
model ve kumaşı çok hoş. bedeni bir beden büyük alın. kargosu da bir günde geldi.,4,Cepli Şort Kemerli Pamuklu 1YAK03008MW,Koton,model ve kumaşı çok hoş bedeni bir beden büyük alın kargosu da bir günde geldi,Pozitif
Çok güzel ama kalıbı dar bir beden büyük alın ben 38 giyiyorum 40 aldım ona rağmen olmadı geri iade edeceğim,3,Cepli Şort Kemerli Pamuklu 1YAK03008MW,Koton,çok güzel ama kalıbı dar bir beden büyük alın ben giyiyorum aldım ona rağmen olmadı geri iade edeceğim,Nötr
Aşırı güzel bi ürün ben kendi bedenimden 1 numara büyük aldım tam oldu modeli rengi çok güzel,4,Cepli Şort Kemerli Pamuklu 1YAK03008MW,Koton,aşırı güzel bi ürün ben kendi bedenimden numara büyük aldım tam oldu modeli rengi çok güzel,Pozitif
"Ürün kuşaksız gelmesine rağöen iade etmedim , satenimsi ve yırtmaçlı tenkleri canlı , gögüs dekoltesi hafif derin , terzite diktirdim .",3,Kadın Kırmızı Elbise 9KAK83240EW,Koton,ürün kuşaksız gelmesine rağöen iade etmedim satenimsi ve yırtmaçlı tenkleri canlı gögüs dekoltesi hafif derin terzite diktirdim,Nötr
iyi ve guzel kulanisli 🥰🥰🥰🥰🥰,4,Slim Fit V Yaka Basic Pamuklu Penye Tişört M7669AZ21SP,Defacto,iyi ve guzel kulanisli,Pozitif
15 liraya almıştık şimdi fiyatı uçmuş . Yüksek oranlı güzel indirimlerde alınır gayet iyi gündelik giyim ürünü. Büyük bedenler için güzel bir alternatif,4,Slim Fit V Yaka Basic Pamuklu Penye Tişört M7669AZ21SP,Defacto,liraya almıştık şimdi fiyatı uçmuş yüksek oranlı güzel indirimlerde alınır gayet iyi gündelik giyim ürünü büyük bedenler için güzel bir alternatif,Pozitif
"Tam kalıp , teşekkür ederım",4,Slim Fit V Yaka Basic Pamuklu Penye Tişört M7669AZ21SP,Defacto,tam kalıp teşekkür ederım,Pozitif
idare eder,3,Slim Fit V Yaka Basic Pamuklu Penye Tişört M7669AZ21SP,Defacto,idare eder,Nötr
Alınabilir güzel,3,Slim Fit V Yaka Basic Pamuklu Penye Tişört M7669AZ21SP,Defacto,alınabilir güzel,Nötr
Harika koton,3,Slim Fit V Yaka Basic Pamuklu Penye Tişört M7669AZ21SP,Defacto,harika koton,Nötr
iki hafta geç gelen kargom için 1 yıldız ürün biraz rahat kalip kumaşı güzel,1,Slim Fit V Yaka Basic Pamuklu Penye Tişört M7669AZ21SP,Defacto,iki hafta geç gelen kargom için yıldız ürün biraz rahat kalip kumaşı güzel,Negatif
Çok kötü kesinlikle tavsiye etmem,1,Slim Fit V Yaka Basic Pamuklu Penye Tişört M7669AZ21SP,Defacto,çok kötü kesinlikle tavsiye etmem,Negatif
Günlük kullanım için uygun,4,Slim Fit V Yaka Basic Pamuklu Penye Tişört M7669AZ21SP,Defacto,günlük kullanım için uygun,Pozitif
S beden giyerken M beden aldım yinede dekoltesi açık baya,3,Bel Bağlama Detaylı Crop Uzun Kollu Gömlek Y0831AZ22SP,Defacto,s beden giyerken m beden aldım yinede dekoltesi açık baya,Nötr
bel kısmı biraz kaba duruyor alacak olanlar göz önünde bulundursun...,3,Kadın WASABI Sirt Detayli Elbise Pamuklu 1YAK88400PW,Koton,bel kısmı biraz kaba duruyor alacak olanlar göz önünde bulundursun,Nötr
Yav etegi boyle nasil desem gereksiz bi kabarik,3,Kadın WASABI Sirt Detayli Elbise Pamuklu 1YAK88400PW,Koton,yav etegi boyle nasil desem gereksiz bi kabarik,Nötr
kumaşı idare eder modeli güzel,3,Kadın WASABI Sirt Detayli Elbise Pamuklu 1YAK88400PW,Koton,kumaşı idare eder modeli güzel,Nötr
Fiyatına değmezgüzel ama daha ucuz olabilirdi,4,Kadın WASABI Sirt Detayli Elbise Pamuklu 1YAK88400PW,Koton,fiyatına değmezgüzel ama daha ucuz olabilirdi,Pozitif
Ürün elime ulaşmadı.,1,Kadın WASABI Sirt Detayli Elbise Pamuklu 1YAK88400PW,Koton,ürün elime ulaşmadı,Negatif
38 beden giyerim normalde ama çok büyük geldi. İade,1,Kadın WASABI Sirt Detayli Elbise Pamuklu 1YAK88400PW,Koton,beden giyerim normalde ama çok büyük geldi iade,Negatif
Ürün sorunsuz geldi ama 34 beden aldığım halde sırt dekoltesi bol geldi iade edicem.,3,Kadın WASABI Sirt Detayli Elbise Pamuklu 1YAK88400PW,Koton,ürün sorunsuz geldi ama beden aldığım halde sırt dekoltesi bol geldi iade edicem,Nötr
Rezilllik ! 36 beden aldım görseldekiyle alakası yok lastiksiz saçma bi elbise yollamışlar,1,Kadın WASABI Sirt Detayli Elbise Pamuklu 1YAK88400PW,Koton,rezilllik beden aldım görseldekiyle alakası yok lastiksiz saçma bi elbise yollamışlar,Negatif
Ürün güzel kumaşı da kötü değil daha tok pamuklu bir kumaş bekliyordum ama fena değil bana fiyatı fazla geldi,4,Ess Cropped Logo Kadın T-shirt Beyaz 58686602,Puma,ürün güzel kumaşı da kötü değil daha tok pamuklu bir kumaş bekliyordum ama fena değil bana fiyatı fazla geldi,Pozitif
"Dokusunu çok beğendim saten gibi kaygan bir kumaş, hafif parlak ve çok tatlı bir lila. Lakin dekoltesi çok derin sürekli açılıyor, kıyafet bandıyla kullanılabilir",4,Kadın Lila T-Shirt 2KAK13442EK,Koton,dokusunu çok beğendim saten gibi kaygan bir kumaş hafif parlak ve çok tatlı bir lila lakin dekoltesi çok derin sürekli açılıyor kıyafet bandıyla kullanılabilir,Pozitif
"Dokusunu çok beğendim saten gibi kaygan bir kumaş, hafif parlak ve çok tatlı bir lila. Lakin dekoltesi çok derin sürekli açılıyor, kıyafet bandıyla kullanılabilir",4,Kadın Lila T-Shirt 2KAK13442EK,Koton,dokusunu çok beğendim saten gibi kaygan bir kumaş hafif parlak ve çok tatlı bir lila lakin dekoltesi çok derin sürekli açılıyor kıyafet bandıyla kullanılabilir,Pozitif
İçi pamuklu değil de havlu kumaşo gibi yazlık,4,Fit Nba Lisanslı Oversize Fit Kapüşonlu Kanguru Cepli Sweatshirt X2984AZ22SP,Defacto,içi pamuklu değil de havlu kumaşo gibi yazlık,Pozitif
çok güzel oldu.,4,Bugs Bunny Lisanslı Pamuklu Kısa Kollu Pijama Takımı 2YLK79343MK,Koton,çok güzel oldu,Pozitif
Çok kaliteli beyendim,4,Bugs Bunny Lisanslı Pamuklu Kısa Kollu Pijama Takımı 2YLK79343MK,Koton,çok kaliteli beyendim,Pozitif
Ürün güzel ama kalıbı büyük bir beden küçük alinabilir,4,Bugs Bunny Lisanslı Pamuklu Kısa Kollu Pijama Takımı 2YLK79343MK,Koton,ürün güzel ama kalıbı büyük bir beden küçük alinabilir,Pozitif
